"","sub.id","sub.name","sub.sys","sub.status","pri.id","pri.name","pri.status"
"212",1520,"BLAKELY GAS DEPT, CITY OF","Gas Distribution","ACTIVE",1520,"BLAKELY GAS DEPT, CITY OF","Current"
"213",1536,"BLOOMFIELD MUNICIPAL GAS, CITY OF","Gas Distribution","ACTIVE",1536,"BLOOMFIELD MUNICIPAL GAS, CITY OF","Current"
"214",1541,"HILCORP NORTH SLOPE, LLC","Gas Transmission","ACTIVE",1541,"BP","Current"
"215",1541,"HILCORP NORTH SLOPE, LLC","Hazardous Liquid","ACTIVE",32645,"HILCORP ALASKA, LLC","Current"
"216",1541,"HILCORP NORTH SLOPE, LLC","Hazardous Liquid","ACTIVE",30711,"HILCORP ENERGY COMPANY","Current"
"217",1541,"HILCORP NORTH SLOPE, LLC","Hazardous Liquid","ACTIVE",1541,"BP","Superseded"
"218",1544,"BLOUNTSTOWN, CITY OF","Gas Distribution","ACTIVE",1544,"BLOUNTSTOWN, CITY OF","Current"
"219",1552,"BLUE DOLPHIN PIPELINE COMPANY","Gas Gathering","ACTIVE",1552,"BLUE DOLPHIN PIPELINE COMPANY","Current"
"220",1552,"BLUE DOLPHIN PIPELINE COMPANY","Gas Transmission","ACTIVE",1552,"BLUE DOLPHIN PIPELINE COMPANY","Current"
"221",1560,"CARDINAL NATURAL GAS COMPANY","Gas Distribution","ACTIVE",1560,"BLUEFIELD GAS CO","Current"
"222",1568,"BLUFORD MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",1568,"BLUFORD MUNICIPAL GAS SYSTEM","Current"
"223",1584,"BOAZ GAS BOARD","Gas Distribution","ACTIVE",1584,"BOAZ GAS BOARD","Current"
"224",1592,"BOERNE UTILITY, CITY OF","Gas Distribution","ACTIVE",1592,"BOERNE UTILITY, CITY OF","Current"
"225",1616,"BOLIVAR GAS DEPT","Gas Distribution","ACTIVE",1616,"BOLIVAR GAS DEPT","Current"
"226",1622,"BOOKER GAS CO, CITY OF","Gas Distribution","ACTIVE",1622,"BOOKER GAS CO, CITY OF","Current"
"227",1624,"BOONEVILLE MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",1624,"BOONEVILLE MUNICIPAL GAS SYSTEM","Current"
"228",1632,"BOONVILLE NATURAL GAS CORP","Gas Distribution","ACTIVE",1632,"BOONVILLE NATURAL GAS CORP","Current"
"229",1640,"BOSTON GAS CO","Gas Distribution","ACTIVE",11713,"National Grid","Current"
"230",1640,"BOSTON GAS CO","Gas Transmission","ACTIVE",11713,"National Grid","Current"
"231",1640,"BOSTON GAS CO","LNG Plant/Facility","ACTIVE",1640,"National Grid","Current"
"232",1672,"BOWMAN GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",1672,"BOWMAN GAS SYSTEM, CITY OF","Current"
"233",1680,"BOYCE MUNICIPAL SYSTEM, TOWN OF","Gas Distribution","ACTIVE",1680,"BOYCE MUNICIPAL SYSTEM, TOWN OF","Current"
"234",1684,"BRACKETTVILLE, CITY OF, HOUSING AUTH OF","Gas Distribution","ACTIVE",1684,"BRACKETTVILLE, CITY OF, HOUSING AUTH OF","Current"
"235",1688,"BRADY MUNICIPAL GAS CORP, CITY OF","Gas Distribution","ACTIVE",1688,"BRADY MUNICIPAL GAS CORP, CITY OF","Current"
"236",1696,"BRAZORIA, CITY OF","Gas Distribution","ACTIVE",1696,"BRAZORIA, CITY OF","Current"
"237",1700,"BRAZOS ELECTRIC POWER COOPERATIVE INC","Gas Transmission","ACTIVE",1700,"BRAZOS ELECTRIC POWER COOPERATIVE INC","Current"
"238",1712,"BREAUX BRIDGE GAS SYSTEM","Gas Distribution","INACTIVE",1712,"BREAUX BRIDGE GAS SYSTEM","Current"
"239",1720,"BRENHAM UTILITY, CITY OF","Gas Distribution","ACTIVE",1720,"BRENHAM UTILITY, CITY OF","Current"
"240",1728,"BREWTON GAS DEPT, CITY OF","Gas Distribution","ACTIVE",1728,"BREWTON GAS DEPT, CITY OF","Current"
"241",1736,"BRIDGEPORT UTILITIES BOARD","Gas Distribution","ACTIVE",1736,"BRIDGEPORT UTILITIES BOARD","Current"
"242",1752,"BRIGHTON MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",1752,"BRIGHTON MUNICIPAL GAS SYSTEM","Current"
"243",1752,"BRIGHTON MUNICIPAL GAS SYSTEM","Gas Transmission","ACTIVE",1752,"BRIGHTON MUNICIPAL GAS SYSTEM","Current"
"244",1792,"BROOKLYN MUNICIPAL GAS CO","Gas Distribution","ACTIVE",1792,"BROOKLYN MUNICIPAL GAS CO","Current"
"245",1800,"KEYSPAN ENERGY DELIVERY - NY CITY","Gas Distribution","ACTIVE",1800,"KEYSPAN ENERGY DELIVERY - NY CITY","Current"
"246",1800,"KEYSPAN ENERGY DELIVERY - NY CITY","Gas Transmission","ACTIVE",1800,"KEYSPAN ENERGY DELIVERY - NY CITY","Current"
"247",1800,"KEYSPAN ENERGY DELIVERY - NY CITY","LNG Plant/Facility","ACTIVE",1800,"KEYSPAN ENERGY DELIVERY - NY CITY","Current"
"248",1808,"BROOKSIDE GAS SYSTEM","Gas Distribution","ACTIVE",1808,"BROOKSIDE GAS SYSTEM","Current"
"249",1816,"BROOKSVILLE UTILITIES, TOWN OF","Gas Distribution","ACTIVE",1816,"BROOKSVILLE UTILITIES, TOWN OF","Current"
"250",1840,"BROWNSVILLE UTILITIES","Gas Distribution","ACTIVE",1840,"BROWNSVILLE UTILITIES","Current"
"251",1845,"BUCKEYE PARTNERS, LP","Hazardous Liquid","ACTIVE",1845,"Buckeye","Current"
"252",1848,"BUCKLEY GAS DEPT, CITY OF","Gas Distribution","INACTIVE",1848,"BUCKLEY GAS DEPT, CITY OF","Current"
"253",1872,"BUFORD GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",1872,"BUFORD GAS SYSTEM, CITY OF","Current"
"254",1888,"BURBANK PUBLIC WORKS AUTHORITY","Gas Distribution","ACTIVE",1888,"BURBANK MUNICIPAL SYSTEM","Current"
"255",1912,"BURLINGAME MUNICIPAL SYSTEM","Gas Distribution","ACTIVE",1912,"BURLINGAME MUNICIPAL SYSTEM","Current"
"256",1920,"BURLINGTON GAS SYSTEM , CITY OF","Gas Distribution","ACTIVE",1920,"BURLINGTON GAS SYSTEM , CITY OF","Current"
"257",1922,"BURNSVILLE GAS CO","Gas Distribution","ACTIVE",1922,"BURNSVILLE GAS CO","Current"
"258",1936,"BURRTON MUNICIPLE DISTRICT SYSTEM, CITY OF","Gas Distribution","ACTIVE",1936,"BURRTON MUNICIPLE DISTRICT SYSTEM, CITY OF","Current"
"259",1944,"BUSHNELL MUNICIPAL GAS UTILITY","Gas Distribution","ACTIVE",1944,"BUSHNELL MUNICIPAL GAS UTILITY","Current"
"260",1960,"BUTTE PIPELINE CO","Hazardous Liquid","ACTIVE",1248,"Belle Fourche Pipeline Co.","Current"
"261",1976,"BYHALIA MUNICIPAL SYSTEM, TOWN OF","Gas Distribution","ACTIVE",1976,"BYHALIA MUNICIPAL SYSTEM, TOWN OF","Current"
"262",1985,"B & H GAS CO","Gas Distribution","ACTIVE",1985,"B & H GAS CO","Current"
"263",2001,"CABOT OIL & GAS CORP","Gas Gathering","INACTIVE",2001,"Cabot OandG","Current"
"264",2001,"CABOT OIL & GAS CORP","Gas Transmission","INACTIVE",2001,"Cabot OandG","Current"
"265",2012,"CAIRO GAS SYSTEMS, CITY OF","Gas Distribution","ACTIVE",2012,"CAIRO GAS SYSTEMS, CITY OF","Current"
"266",2016,"CAIRO PUBLIC UTILITIES SYSTEM","Gas Distribution","ACTIVE",2016,"CAIRO PUBLIC UTILITIES SYSTEM","Current"
"267",2020,"CITY OF CALERA NATURAL GAS","Gas Distribution","ACTIVE",2020,"CITY OF CALERA NATURAL GAS","Current"
"268",2036,"CAMILLA GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",2036,"CAMILLA GAS SYSTEM, CITY OF","Current"
"269",2042,"CALLIDUS TECHNOLOGIES by HONEYWELL","Gas Transmission","ACTIVE",2042,"CALLIDUS TECHNOLOGIES by HONEYWELL","Current"
"270",2044,"CAMP HILL UTILITY BOARD","Gas Distribution","ACTIVE",2044,"CAMP HILL UTILITY BOARD","Current"
"271",2047,"CALEDONIA NATURAL GAS DISTRICT","Gas Distribution","ACTIVE",2047,"CALEDONIA NATURAL GAS DISTRICT","Current"
"272",2060,"CANTON MUNICIPAL UTILITY","Gas Distribution","ACTIVE",2060,"CANTON MUNICIPAL UTILITY","Current"
"273",2066,"CAPE COD GAS CO (DIV OF COLONIAL GAS CO)","Gas Distribution","INACTIVE",11713,"National Grid","Current"
"274",2066,"CAPE COD GAS CO (DIV OF COLONIAL GAS CO)","Gas Transmission","INACTIVE",11713,"National Grid","Current"
"275",2066,"CAPE COD GAS CO (DIV OF COLONIAL GAS CO)","LNG Plant/Facility","INACTIVE",1640,"National Grid","Current"
"276",2088,"CARBON HILL GAS BOARD, CITY OF","Gas Distribution","ACTIVE",2088,"CARBON HILL GAS BOARD, CITY OF","Current"
"277",2092,"CARENCRO GAS SYSTEM","Gas Distribution","ACTIVE",2092,"CARENCRO GAS SYSTEM","Current"
"278",2096,"CARLISLE GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",2096,"CARLISLE GAS SYSTEM, CITY OF","Current"
"279",2112,"CARRIZO SPRINGS GAS DEPT","Gas Distribution","ACTIVE",2112,"CARRIZO SPRINGS GAS DEPT","Current"
"280",2116,"CARROLLTON GAS DISTRICT SYSTEM, CITY OF","Gas Distribution","ACTIVE",2116,"CARROLLTON GAS DISTRICT SYSTEM, CITY OF","Current"
"281",2120,"CARTERSVILLE GAS DEPT, CITY OF","Gas Distribution","ACTIVE",2120,"CARTERSVILLE GAS DEPT, CITY OF","Current"
"282",2124,"CASCADE MUNICIPAL UTIL","Gas Distribution","ACTIVE",2124,"CASCADE MUNICIPAL UTIL","Current"
"283",2128,"CASCADE NATURAL GAS CORP","Gas Distribution","ACTIVE",2128,"CASCADE NATURAL GAS CORP","Current"
"284",2128,"CASCADE NATURAL GAS CORP","Gas Transmission","ACTIVE",2128,"CASCADE NATURAL GAS CORP","Current"
"285",2132,"CASEY MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",2132,"CASEY MUNICIPAL GAS SYSTEM","Current"
"286",2136,"CASHION MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",2136,"CASHION MUNICIPAL GAS SYSTEM","Current"
"287",2144,"CASSODAY GAS DEPT, CITY OF","Gas Distribution","ACTIVE",2144,"CASSODAY GAS DEPT, CITY OF","Current"
"288",2152,"CASTROVILLE UTILITY SYSTEM","Gas Distribution","ACTIVE",2152,"CASTROVILLE UTILITY SYSTEM","Current"
"289",2162,"DOW PIPELINE CO - CAYUSE","Hazardous Liquid","ACTIVE",2162,"DOW PIPELINE CO - CAYUSE","Current"
"290",2164,"CEDAR FALLS MUNICIPAL UTILITY","Gas Distribution","ACTIVE",2164,"CEDAR FALLS MUNICIPAL UTILITY","Current"
"291",2170,"CENEX PIPELINE LLC","Hazardous Liquid","ACTIVE",2170,"CHS Inc","Current"
"292",2172,"CENTER MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",2172,"CENTER MUNICIPAL GAS SYSTEM","Current"
"293",2176,"CENTERVILLE, TOWN OF","Gas Distribution","ACTIVE",2176,"CENTERVILLE, TOWN OF","Current"
"294",2180,"CENTRAL CITY GAS SYSTEM DEPT","Gas Distribution","ACTIVE",2180,"CENTRAL CITY GAS SYSTEM DEPT","Current"
"295",2180,"CENTRAL CITY GAS SYSTEM DEPT","Gas Transmission","ACTIVE",2180,"CENTRAL CITY GAS SYSTEM DEPT","Current"
"296",2188,"CENTRAL FLORIDA GAS CORP","Gas Distribution","ACTIVE",5330,"Chesapeake – Florida","Current"
"297",2188,"CENTRAL FLORIDA GAS CORP","Gas Transmission","ACTIVE",5330,"Chesapeake – Florida","Current"
"298",2190,"CENTRAL FLORIDA PIPELINE CORP","Hazardous Liquid","ACTIVE",18092,"Kinder Morgan","Current"
"299",2196,"CENTRAL HUDSON GAS & ELECTRIC CORP","Gas Distribution","ACTIVE",2196,"CENTRAL HUDSON GAS & ELECTRIC CORP","Current"
"300",2196,"CENTRAL HUDSON GAS & ELECTRIC CORP","Gas Transmission","ACTIVE",2196,"CENTRAL HUDSON GAS & ELECTRIC CORP","Current"
"301",2227,"CENTURY, TOWN OF","Gas Distribution","ACTIVE",2227,"CENTURY, TOWN OF","Current"
"302",2232,"CENTREVILLE MUNICIPAL GAS, TOWN OF","Gas Distribution","ACTIVE",2232,"CENTREVILLE MUNICIPAL GAS, TOWN OF","Current"
"303",2236,"CHAMBERSBURG GAS DEPT","Gas Distribution","ACTIVE",2236,"CHAMBERSBURG GAS DEPT","Current"
"304",2256,"CHANUTE, CITY OF","Gas Distribution","ACTIVE",2256,"CHANUTE, CITY OF","Current"
"305",2256,"CHANUTE, CITY OF","Gas Transmission","ACTIVE",2256,"CHANUTE, CITY OF","Current"
"306",2268,"CHARLOTTESVILLE, CITY OF","Gas Distribution","ACTIVE",2268,"CHARLOTTESVILLE, CITY OF","Current"
"307",2272,"CHARTIERS NATURAL GAS CO INC","Gas Distribution","ACTIVE",2272,"CHARTIERS NATURAL GAS CO INC","Current"
"308",2280,"CHATHAM NATURAL GAS DIV","Gas Distribution","ACTIVE",2280,"CHATHAM NATURAL GAS DIV","Current"
"309",2288,"CHATTANOOGA GAS CO","Gas Distribution","ACTIVE",2288,"CHATTANOOGA GAS","Current"
"310",2288,"CHATTANOOGA GAS CO","Gas Transmission","ACTIVE",2288,"CHATTANOOGA GAS","Current"
"311",2288,"CHATTANOOGA GAS CO","LNG Plant/Facility","ACTIVE",2288,"CHATTANOOGA GAS","Current"
"312",2289,"CHATTAHOOCHEE, CITY OF","Gas Distribution","ACTIVE",2289,"CHATTAHOOCHEE, CITY OF","Current"
"313",2292,"CHELSEA GAS AUTH","Gas Distribution","ACTIVE",2292,"CHELSEA GAS AUTH","Current"
"314",2297,"CHENEY MUNICIPAL UTILITY","Gas Distribution","ACTIVE",2297,"CHENEY MUNICIPAL UTILITY","Current"
"315",2300,"CHEROKEE WATERWORKS & GAS BOARD","Gas Distribution","ACTIVE",2300,"CHEROKEE WATERWORKS & GAS BOARD","Current"
"316",2304,"CHILDERSBURG GAS BOARD","Gas Distribution","ACTIVE",2304,"CHILDERSBURG GAS BOARD","Current"
"317",2304,"CHILDERSBURG GAS BOARD","Gas Transmission","ACTIVE",2304,"CHILDERSBURG GAS BOARD","Current"
"318",2308,"CHESTER, CITY OF","Gas Distribution","ACTIVE",2308,"CHESTER, CITY OF","Current"
"319",2309,"CHESAPEAKE UTILITIES CORPORATION","Gas Distribution","ACTIVE",2309,"Chesapeake Utilities","Current"
"320",2312,"CHESTER COUNTY NATURAL GAS AUTH","Gas Distribution","ACTIVE",2312,"CHESTER COUNTY NATURAL GAS AUTH","Current"
"321",2316,"CHESTER GAS DEPT, CITY OF","Gas Distribution","ACTIVE",2316,"CHESTER GAS DEPT, CITY OF","Current"
"322",2332,"CHEYENNE LIGHT FUEL & POWER","Gas Distribution","INACTIVE",2332,"CHEYENNE LIGHT FUEL & POWER","Current"
"323",2332,"CHEYENNE LIGHT FUEL & POWER","Gas Transmission","INACTIVE",2332,"CHEYENNE LIGHT FUEL & POWER","Current"
"324",2336,"CHICKASAWHAY NATURAL GAS DIST","Gas Distribution","ACTIVE",2336,"CHICKASAWHAY NATURAL GAS DIST","Current"
"325",2339,"CHEVRON PRODUCTS COMPANY - HAWAII","Hazardous Liquid","INACTIVE",2339,"CHEVRON PRODUCTS COMPANY - HAWAII","Current"
"326",2348,"CHIPLEY, CITY OF","Gas Distribution","ACTIVE",2348,"CHIPLEY, CITY OF","Current"
"327",2352,"CHIRENO MUNICIPAL GAS, CITY OF","Gas Distribution","ACTIVE",2352,"CHIRENO MUNICIPAL GAS, CITY OF","Current"
"328",2356,"CHOUTEAU PUBLIC WORKS AUTH","Gas Distribution","ACTIVE",2356,"CHOUTEAU PUBLIC WORKS AUTH","Current"
"329",2360,"CHRISNEY MUNICIPAL GAS CO","Gas Distribution","ACTIVE",2360,"CHRISNEY MUNICIPAL GAS CO","Current"
"330",2364,"DUKE ENERGY OHIO","Gas Distribution","ACTIVE",15518,"PIEDMONT NATURAL GAS CO INC","Current"
"331",2364,"DUKE ENERGY OHIO","Gas Distribution","ACTIVE",2364,"Duke Energy","Superseded"
"332",2364,"DUKE ENERGY OHIO","Gas Transmission","ACTIVE",15518,"PIEDMONT NATURAL GAS CO INC","Current"
"333",2364,"DUKE ENERGY OHIO","Gas Transmission","ACTIVE",2364,"Duke Energy","Superseded"
"334",2368,"CIRCLE PINES UTILITY","Gas Distribution","ACTIVE",2368,"CIRCLE PINES UTILITY","Current"
"335",2371,"WESTERN REFINING SOUTHWEST, INC","Hazardous Liquid","INACTIVE",2371,"WESTERN REFINING SOUTHWEST, INC","Current"
"336",2372,"CISNE GAS DEPT, VILLAGE OF","Gas Distribution","ACTIVE",2372,"CISNE GAS DEPT, VILLAGE OF","Current"
"337",2382,"CITATION OIL & GAS CORP","Gas Transmission","ACTIVE",2382,"CITATION OIL & GAS CORP","Current"
"338",2387,"CITGO PIPELINE CO","Hazardous Liquid","ACTIVE",2387,"Citgo","Current"
"339",2392,"CITIZENS GAS & COKE UTILITY","Gas Distribution","ACTIVE",2392,"CITIZENS GAS & COKE UTILITY","Current"
"340",2392,"CITIZENS GAS & COKE UTILITY","Gas Transmission","ACTIVE",2392,"CITIZENS GAS & COKE UTILITY","Current"
"341",2392,"CITIZENS GAS & COKE UTILITY","LNG Plant/Facility","ACTIVE",2392,"CITIZENS GAS & COKE UTILITY","Current"
"342",2392,"CITIZENS GAS & COKE UTILITY","UNGS","ACTIVE",2392,"CITIZENS GAS & COKE UTILITY","Current"
"343",2408,"CITIZENS GAS FUEL CO","Gas Distribution","ACTIVE",2408,"CITIZENS GAS FUEL CO","Current"
"344",2408,"CITIZENS GAS FUEL CO","Gas Transmission","ACTIVE",2408,"CITIZENS GAS FUEL CO","Current"
"345",2412,"CITIZENS GAS UTIL DIST","Gas Distribution","ACTIVE",2412,"CITIZENS GAS UTIL DIST","Current"
"346",2412,"CITIZENS GAS UTIL DIST","UNGS","ACTIVE",2412,"CITIZENS GAS UTIL DIST","Current"
"347",2421,"CITRONELLE GAS UTILITIES BOARD, TOWN OF","Gas Distribution","ACTIVE",2421,"CITRONELLE GAS UTILITIES BOARD, TOWN OF","Current"
"348",2428,"CITY GAS CO","Gas Distribution","ACTIVE",2428,"CITY GAS CO","Current"
"349",2432,"FLORIDA CITY GAS","Gas Distribution","ACTIVE",2432,"FLORIDA CITY GAS","Current"
"350",2432,"FLORIDA CITY GAS","Gas Transmission","ACTIVE",2432,"FLORIDA CITY GAS","Current"
"351",2452,"CLARENCE, CITY OF","Gas Distribution","ACTIVE",2452,"CLARENCE, CITY OF","Current"
"352",2456,"CLARKE - MOBILE COUNTIES GAS DIST","Gas Distribution","ACTIVE",2456,"CLARKE - MOBILE COUNTIES GAS DIST","Current"
"353",2456,"CLARKE - MOBILE COUNTIES GAS DIST","Gas Transmission","ACTIVE",2456,"CLARKE - MOBILE COUNTIES GAS DIST","Current"
"354",2460,"CLARKSVILLE GAS & WATER DEPT","Gas Distribution","ACTIVE",2460,"CLARKSVILLE GAS & WATER DEPT","Current"
"355",2464,"CLAXTON GAS DEPT, CITY OF","Gas Distribution","ACTIVE",2464,"CLAXTON GAS DEPT, CITY OF","Current"
"356",2465,"CLAIBORNE NATURAL GAS INC","Gas Distribution","ACTIVE",2465,"CLAIBORNE NATURAL GAS INC","Current"
"357",2468,"VILLAGE OF CLAY CITY","Gas Distribution","ACTIVE",2468,"VILLAGE OF CLAY CITY","Current"
"358",2472,"CLAY NATURAL GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",2472,"CLAY NATURAL GAS SYSTEM, CITY OF","Current"
"359",2476,"CLAYTON GAS SYSTEM","Gas Distribution","ACTIVE",2476,"CLAYTON GAS SYSTEM","Current"
"360",2480,"CLEARFIELD MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",2480,"CLEARFIELD MUNICIPAL GAS SYSTEM","Current"
"361",2480,"CLEARFIELD MUNICIPAL GAS SYSTEM","Gas Transmission","ACTIVE",2480,"CLEARFIELD MUNICIPAL GAS SYSTEM","Current"
"362",2488,"CLEARWATER GAS SYSTEM","Gas Distribution","ACTIVE",2488,"CLEARWATER GAS SYSTEM","Current"
"363",2492,"CLEVELAND GAS DEPT","Gas Distribution","ACTIVE",2492,"CLEVELAND GAS DEPT","Current"
"364",2500,"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA","Gas Distribution","ACTIVE",2500,"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA","Current"
"365",2508,"CLINTON GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",648,"New Commonwealth","Current"
"366",2512,"CLINTON - NEWBERRY NATURAL GAS AUTH","Gas Distribution","ACTIVE",2512,"CLINTON - NEWBERRY NATURAL GAS AUTH","Current"
"367",2512,"CLINTON - NEWBERRY NATURAL GAS AUTH","Gas Transmission","ACTIVE",2512,"CLINTON - NEWBERRY NATURAL GAS AUTH","Current"
"368",2524,"COALINGA, CITY OF","Gas Distribution","ACTIVE",2524,"COALINGA, CITY OF","Current"
"369",2532,"COBDEN MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",2532,"COBDEN MUNICIPAL GAS SYSTEM","Current"
"370",2536,"COCHRAN GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",2536,"COCHRAN GAS SYSTEM, CITY OF","Current"
"371",2537,"BLACK HILLS NORTHWEST WYOMING GAS UTILITY COMPANY, LLC","Gas Distribution","INACTIVE",2537,"ENERGY WEST WYOMING","Current"
"372",2537,"BLACK HILLS NORTHWEST WYOMING GAS UTILITY COMPANY, LLC","Gas Transmission","INACTIVE",2537,"ENERGY WEST WYOMING","Current"
"373",2548,"COLFAX GAS DEPT, TOWN OF","Gas Distribution","ACTIVE",2548,"COLFAX GAS DEPT, TOWN OF","Current"
"374",2552,"COLONIAL PIPELINE CO","Hazardous Liquid","ACTIVE",2552,"COLONIAL PIPELINE CO","Current"
"375",2556,"COLLINWOOD GAS DEPT","Gas Distribution","ACTIVE",2556,"COLLINWOOD GAS DEPT","Current"
"376",2564,"COLORADO INTERSTATE GAS CO","Gas Transmission","ACTIVE",18092,"Kinder Morgan","Current"
"377",2564,"COLORADO INTERSTATE GAS CO","Gas Transmission","ACTIVE",2564,"Kinder Morgan","Current"
"378",2564,"COLORADO INTERSTATE GAS CO","Hazardous Liquid","ACTIVE",18092,"Kinder Morgan","Current"
"379",2564,"COLORADO INTERSTATE GAS CO","Hazardous Liquid","ACTIVE",2564,"Kinder Morgan","Superseded"
"380",2564,"COLORADO INTERSTATE GAS CO","UNGS","ACTIVE",2564,"Kinder Morgan","Current"
"381",2568,"COLORADO SPRINGS, CITY OF","Gas Distribution","ACTIVE",2568,"COLORADO SPRINGS, CITY OF","Current"
"382",2572,"COLQUITT GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",2572,"COLQUITT GAS SYSTEM, CITY OF","Current"
"383",2585,"COLUMBIA GAS OF KENTUCKY INC","Gas Distribution","ACTIVE",2585,"COLUMBIA GAS OF KENTUCKY INC","Current"
"384",2585,"COLUMBIA GAS OF KENTUCKY INC","Gas Transmission","ACTIVE",2585,"COLUMBIA GAS OF KENTUCKY INC","Current"
"385",2588,"COLUMBIA GAS OF MARYLAND INC","Gas Distribution","ACTIVE",2588,"COLUMBIA GAS OF MARYLAND INC","Current"
"386",2588,"COLUMBIA GAS OF MARYLAND INC","Gas Transmission","ACTIVE",2588,"COLUMBIA GAS OF MARYLAND INC","Current"
"387",2596,"COLUMBIA GAS OF OHIO INC","Gas Distribution","ACTIVE",2596,"COLUMBIA GAS OF OHIO INC","Current"
"388",2596,"COLUMBIA GAS OF OHIO INC","Gas Transmission","ACTIVE",2596,"COLUMBIA GAS OF OHIO INC","Current"
"389",2600,"COLUMBIA GAS OF PENNSYLVANIA","Gas Distribution","ACTIVE",2600,"COLUMBIA GAS OF PENNSYLVANIA","Current"
"390",2600,"COLUMBIA GAS OF PENNSYLVANIA","Gas Transmission","ACTIVE",2600,"COLUMBIA GAS OF PENNSYLVANIA","Current"
"391",2600,"COLUMBIA GAS OF PENNSYLVANIA","UNGS","ACTIVE",2600,"COLUMBIA GAS OF PENNSYLVANIA","Current"
"392",2604,"COLUMBIA GAS OF VIRGINIA INC","Gas Distribution","ACTIVE",2604,"COLUMBIA GAS OF VIRGINIA INC","Current"
"393",2604,"COLUMBIA GAS OF VIRGINIA INC","Gas Transmission","ACTIVE",2604,"COLUMBIA GAS OF VIRGINIA INC","Current"
"394",2604,"COLUMBIA GAS OF VIRGINIA INC","LNG Plant/Facility","ACTIVE",2604,"COLUMBIA GAS OF VIRGINIA INC","Current"
"395",2616,"COLUMBIA GAS TRANSMISSION, LLC","Gas Distribution","ACTIVE",405,"TransCanada","Current"
"396",2616,"COLUMBIA GAS TRANSMISSION, LLC","Gas Distribution","ACTIVE",2616,"NiSource","Superseded"
"397",2616,"COLUMBIA GAS TRANSMISSION, LLC","Gas Gathering","ACTIVE",405,"TransCanada","Current"
"398",2616,"COLUMBIA GAS TRANSMISSION, LLC","Gas Gathering","ACTIVE",2616,"NiSource","Superseded"
"399",2616,"COLUMBIA GAS TRANSMISSION, LLC","Gas Transmission","ACTIVE",405,"TransCanada","Current"
"400",2616,"COLUMBIA GAS TRANSMISSION, LLC","Gas Transmission","ACTIVE",2616,"NiSource","Superseded"
"401",2616,"COLUMBIA GAS TRANSMISSION, LLC","LNG Plant/Facility","ACTIVE",405,"TransCanada","Current"
"402",2616,"COLUMBIA GAS TRANSMISSION, LLC","LNG Plant/Facility","ACTIVE",2616,"NiSource","Superseded"
"403",2616,"COLUMBIA GAS TRANSMISSION, LLC","UNGS","ACTIVE",2616,"NiSource","Current"
"404",2616,"COLUMBIA GAS TRANSMISSION, LLC","UNGS","ACTIVE",405,"TransCanada","Current"
"405",2620,"COLUMBIA GULF TRANSMISSION, LLC","Gas Transmission","ACTIVE",405,"TransCanada","Current"
"406",2620,"COLUMBIA GULF TRANSMISSION, LLC","Gas Transmission","ACTIVE",2616,"NiSource","Superseded"
"407",2622,"COLUMBIA, TOWN OF","Gas Distribution","ACTIVE",2622,"COLUMBIA, TOWN OF","Current"
"408",2624,"COLUMBIA UTILITIES COMMISSION","Gas Distribution","ACTIVE",2624,"COLUMBIA UTILITIES COMMISSION","Current"
"409",2632,"COLUMBUS, CITY OF","Gas Distribution","ACTIVE",2632,"COLUMBUS, CITY OF","Current"
"410",2644,"COMMERCE GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",2644,"COMMERCE GAS SYSTEM, CITY OF","Current"
"411",2651,"GREER COMMISSION OF PUBLIC WORKS","Gas Transmission","ACTIVE",2651,"GREER COMMISSION OF PUBLIC WORKS","Current"
"412",2652,"NSTAR GAS COMPANY","Gas Distribution","ACTIVE",2652,"NSTAR GAS COMPANY","Current"
"413",2652,"NSTAR GAS COMPANY","Gas Transmission","ACTIVE",2652,"NSTAR GAS COMPANY","Current"
"414",2652,"NSTAR GAS COMPANY","LNG Plant/Facility","ACTIVE",2652,"NSTAR GAS COMPANY","Current"
"415",2672,"APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY, BLUEFIELD DIVISION","Gas Distribution","INACTIVE",980,"APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY","Current"
