Calendar Year,Portal_Year,State Abbreviation,Operator ID,Operator Business Name,Unknown ,Unknown ,Pre 1940s,1940-1949,1950-1959 ,1960-1969 ,1970-1979 ,1980-1989,1990-1999 ,2000-2009 ,2010-2019 ,2020-2029,Total Miles by Decade,Unknown services,Pre 1940 Number of Services,1940-1949 Number of Services,1950-1959 Number of Services,1960-1969 Number of Services,1970-1979 Number of Services,1980-1989 Number of Services,1990-1999 Number of Services,2000-2009 Number of Services,2010-2019 Number of Services,2020-2029 Number of Services,Case Mains_Services, CASE 'Mains' WHEN 'Mains' THEN '1' ELSE '0' END
2005,2022-01-11,FL,2348,"CHIPLEY, CITY OF",38,38,0,0,0,0,0,0,0,0,,,38,1011,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,FL,2425,CITRUS SPRINGS UTILITY,0,0,0,0,0,11,0,0,0,0,,,11,0,0,0,0,426,0,0,0,0,,,1,1
2005,2022-01-11,FL,2432,FLORIDA CITY GAS,34,34,0,0,0,1062,450,450,789,376,,,3161,119921,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,FL,2488,CLEARWATER GAS SYSTEM,0,0,63,54,54,59,78,116,215,112,,,751,0,1164,262,1680,2605,4017,2907,2304,5116,,,1,1
2005,2022-01-11,FL,2872,CRESCENT CITY NATURAL GAS,0,0,0,0,0,85,40,2,6,0,,,133,0,0,0,0,951,500,320,290,52,,,1,1
2005,2022-01-11,FL,2876,CRESTVIEW HOUSING AUTH,0,0,0,0,0,0,2,1,0,0,,,3,0,0,0,0,0,201,73,0,0,,,1,1
2005,2022-01-11,FL,3030,DADE COUNTY DEPT OF HOUSING & URBAN DEVELOPMENT,0,0,0,0,0,5,0,0,0,0,,,5,0,0,0,0,326,0,0,0,0,,,1,1
2005,2022-01-11,FL,3190,"DEFUNIAK SPRINGS NATURAL GAS SYSTEM, CITY OF",0,0,0,0,50,2,2,5,12,7,,,78,0,0,0,0,0,0,0,0,1324,,,1,1
2005,2022-01-11,FL,4475,"PENSACOLA, ENERGY SERVICES OF",1535.69,1535.69,0,0,0,0,0,0,0,0,,,1535.69,59330,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,FL,5290,"FLORALA UTILITY BOARD, CITY OF",0,0,0,0,0,15,0,1,1,0,,,17,0,0,0,0,64,2,4,3,4,,,1,1
2005,2022-01-11,FL,5330,FLORIDA PUBLIC UTILITIES CO,0,0,0,220,110,646,418,488,588,588,,,3058,0,0,4398,4580,18165,11366,19214,23604,36312,,,1,1
2005,2022-01-11,FL,5420,"FORT MEADE, CITY OF",0,0,0,0,0,26,0,0,0,0,,,26,1432,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,FL,5500,FORT WALTON BEACH HOUSING AUTH,0,0,0,0,0,0,0,0,1,0,,,1,0,0,0,0,0,0,0,116,0,,,1,1
2005,2022-01-11,FL,6030,GAINESVILLE REGIONAL UTIL GAS DEPT,96.6,96.6,0,0,0.4,92,91,128,178,107,,,693,2557,0,0,0,4000,3960,5560,7740,4650,,,1,1
2005,2022-01-11,FL,6850,"GULF BREEZE, CITY OF",0,0,0,0,0,19,19,30,36,12,,,116,0,0,0,0,637,638,177,1156,613,,,1,1
2005,2022-01-11,FL,7155,"HAVANA, TOWN OF",0,0,0,0,15,1,0,0,0,0,,,16,0,0,0,450,176,175,-2,-175,-82,,,1,1
2005,2022-01-11,FL,9130,"JASPER, CITY OF",0,0,0,0,0,19,0,2,0,0,,,21,0,0,0,0,582,68,106,24,4,,,1,1
2005,2022-01-11,FL,9160,"JAY, TOWN OF",24.5,24.5,0,0,0,0,0,0,0,7,,,31.5,435,0,0,0,0,0,0,0,41,,,1,1
2005,2022-01-11,FL,11113,"LAKE CITY, CITY OF",0,0,0,0,0,0,0,154,0,26.24,,,180.24,0,0,0,0,0,0,4063,0,459,,,1,1
2005,2022-01-11,FL,11352,"LEESBURG, CITY OF",0,0,0,0,0,60,33.701,70.786,45,17.869,,,227.356,0,0,0,0,2000,1665,2231,2492,2288,,,1,1
2005,2022-01-11,FL,11576,"LIVE OAK GAS DEPT, CITY OF",0,0,0,0,0,30,2,10,4,0.45,,,46.45,0,0,0,0,1331,168,213,0,-31,,,1,1
2005,2022-01-11,FL,11849,LOVELACE GAS SERVICE INC,0,0,0,0,0,0,7,3,0,0,,,10,0,0,0,0,0,1033,165,0,0,,,1,1
2005,2022-01-11,FL,12030,"MADISON, CITY OF",54,54,0,0,0,0,0,0,0,0,,,54,1517,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,FL,12150,"MARIANNA, CITY OF",52,52,0,0,0,0,0,0,7,4,,,63,2026,0,0,0,0,0,0,220,41,,,1,1
2005,2022-01-11,FL,12169,MARION OAKS UTILITIES,0,0,0,0,0,16,0,0,0,0,,,16,0,0,0,0,867,0,0,0,0,,,1,1
2005,2022-01-11,FL,12540,"MILTON, CITY OF",230,230,0,0,0,0,0,0,0,25,,,255,4967,0,0,0,0,0,0,0,808,,,1,1
2005,2022-01-11,FL,13490,NICEVILLE HOUSING AUTH,0,0,0,0,0,1,0,1,0,0,,,2,0,0,0,0,58,0,50,0,0,,,1,1
2005,2022-01-11,FL,13772,FERRELLGAS,0,0,0,0,0,0,11.5,0,11.3,0,,,22.8,0,0,0,0,0,314,0,362,0,,,1,1
2005,2022-01-11,FL,14200,OKALOOSA COUNTY GAS DISTRICT,0,0,0,0,160,98,85,334,340,140,,,1157,0,0,0,5576,7702,5064,7293,14492,8091,,,1,1
2005,2022-01-11,FL,15042,PALATKA GAS AUTH,0,0,0,0,0,69,13,9,7,3,,,101,0,0,0,0,1024,1403,1192,598,144,,,1,1
2005,2022-01-11,FL,15348,PEOPLES GAS SYSTEM INC,15,15,224,161,564,1359,1261,1281,2807,2345,,,10017,143672,1329,4543,6793,18832,17003,27115,25532,91269,,,1,1
2005,2022-01-11,FL,15385,"PERRY, CITY OF",0,0,0,0,42,4,7,12,27,2,,,94,0,0,0,729,1402,411,400,409,57,,,1,1
2005,2022-01-11,FL,16010,"QUINCY MUNICIPAL GAS SYSTEM, CITY OF",73,73,0,0,0,0,0,0,0,0,,,73,2455,0,0,0,0,0,0,0,21,,,1,1
2005,2022-01-11,FL,17180,REEDY CREEK UTILITY CO INC,0,0,0,0,0,0,12,13,21,6,,,52,0,0,0,0,0,79,75,331,60,,,1,1
2005,2022-01-11,FL,18620,"STARKE NATURAL GAS DEPT, CITY OF",1,1,0,0,4.5,22.5,1,0.5,0.5,0,,,30,297,0,0,0,491,283,147,73,18,,,1,1
2005,2022-01-11,FL,18684,SUBURBAN PROPANE,15,15,0,0,0,0,0,0,3,0,,,18,1589,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,FL,18738,"SUNRISE, CITY OF",172,172,0,0,0,0,0,0,0,3,,,175,0,0,0,0,0,6800,1498,1428,270,,,1,1
2005,2022-01-11,FL,19030,"TALLAHASSEE, CITY OF",222,222,0,0,0,0,0,108,282,137,,,749,7183,0,0,0,0,0,2998,11546,6469,,,1,1
2005,2022-01-11,FL,22651,"WILLISTON GAS DEPT, CITY OF",12,12,0,0,0,0,0,0,0,2,,,14,0,0,0,0,0,0,0,0,682,,,1,1
2005,2022-01-11,FL,25136,ST JOE NATURAL GAS CO INC,0,0,0,0,0,18,23,29,68,6,,,144,0,0,0,0,760,263,1124,1136,418,,,1,1
2005,2022-01-11,FL,30706,"HORIZON GAS, INC.",27,27,0,0,0,0,0,0,0,0,,,27,1358,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,FL,31200,ESCAMBIA GAS PRODUCERS LLC,0,0,0,0,0,0,0,0,7,0,,,7,0,0,0,0,0,0,0,1,0,,,1,1
2005,2022-01-11,FL,31941,"SAWYER GAS OF GREEN COVE SPRINGS, FL",0,0,0,0,0,0,0,0,0,4,,,4,0,0,0,0,0,0,0,0,185,,,1,1
2005,2022-01-11,FL,32185,HERITAGE PROPANE DISTRICT 911,0,0,0,0,0,0,0,0,6.8,6,,,12.8,0,0,0,0,0,0,0,808,396,,,1,1
2005,2022-01-11,GA,45,"ADAIRSVILLE, CITY OF",0,0,0,0,0,13,6,9,9,26,,,63,0,0,0,0,103,100,250,300,305,,,1,1
2005,2022-01-11,GA,54,"ADEL GAS DEPT, CITY OF",0,0,0,0,0,18,4,4,4,6.5,,,36.5,0,0,0,0,365,254,154,196,195,,,1,1
2005,2022-01-11,GA,234,ALBANY WATER GAS & LIGHT COMMISSION,288.25,288.25,0,0,0,0,55,27,21,5,,,396.25,18625,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,GA,423,AMERICUS UTILITY COMMISSION,0,0,0,0,72,0,0,10,18,0,,,100,0,0,0,1991,1495,197,199,149,64,,,1,1
2005,2022-01-11,GA,495,"ANDERSONVILLE GAS SYSTEM, CITY OF",0,0,0,0,0,6,0,3,0,0,,,9,0,0,0,0,0,24,65,33,7,,,1,1
2005,2022-01-11,GA,702,"ASHBURN GAS DEPT, CITY OF",0,0,0,0,0,23,0,0,0,2.863,,,25.863,0,0,0,0,657,0,361,0,89,,,1,1
2005,2022-01-11,GA,792,ATLANTA GAS LIGHT CO,845,845,200,172,1571,4898,4213,6523,7044,3784,,,29250,48483,8736,7434,62636,247605,215118,332877,359448,215841,,,1,1
2005,2022-01-11,GA,909,"AUSTELL NATURAL GAS SYSTEM, CITY OF",0,0,0,0,277,96,69,232,231,151,,,1056,0,0,0,6820,5814,6571,13069,12073,9658,,,1,1
2005,2022-01-11,GA,1048,"BAINBRIDGE GAS DEPT, CITY OF",77,77,0,0,0,0,0,0,0,0,,,77,2195,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,GA,1520,"BLAKELY GAS DEPT, CITY OF",0,0,0,0,0,40,0,1,3,1,,,45,0,0,0,0,630,32,88,158,145,,,1,1
2005,2022-01-11,GA,1672,"BOWMAN GAS SYSTEM, CITY OF",0,0,0,0,5,1,0,2,2,0,,,10,0,0,0,172,47,47,64,43,7,,,1,1
2005,2022-01-11,GA,1872,"BUFORD GAS SYSTEM, CITY OF",108,108,0,0,47,41,55,61,207,277,,,796,2936,0,0,1621,2145,2569,2792,9425,11171,,,1,1
2005,2022-01-11,GA,1984,"BYRON, CITY OF",0,0,0,0,0,12,6,3,1,4,,,26,0,0,0,0,170,145,154,84,34,,,1,1
2005,2022-01-11,GA,2012,"CAIRO GAS SYSTEMS, CITY OF",0,0,0,0,0,69,2,2,6,0,,,79,2380,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,GA,2036,"CAMILLA GAS SYSTEM, CITY OF",0,0,0,0,3,42,6,3,3,5,,,62,0,0,0,75,1085,150,75,75,38,,,1,1
2005,2022-01-11,GA,2120,"CARTERSVILLE GAS DEPT, CITY OF",21,21,0,0,102,57,10,50,40,18,,,298,1281,0,0,2800,1750,141,1157,1702,663,,,1,1
2005,2022-01-11,GA,2464,"CLAXTON GAS DEPT, CITY OF",0,0,0,0,0,32,14,19,15,16,,,96,0,0,0,0,745,223,216,145,132,,,1,1
2005,2022-01-11,GA,2536,"COCHRAN GAS SYSTEM, CITY OF",0,0,0,0,21,15,10,9,5,4,,,64,0,0,0,600,500,230,580,480,150,,,1,1
2005,2022-01-11,GA,2572,"COLQUITT GAS SYSTEM, CITY OF",0,0,0,0,0,12,0,0,6,0,,,18,0,0,0,0,21,0,18,51,63,,,1,1
2005,2022-01-11,GA,2644,"COMMERCE GAS SYSTEM, CITY OF",0,0,0,0,25,11,7,7,19,59,,,128,0,0,0,160,393,193,259,422,1474,,,1,1
2005,2022-01-11,GA,2780,"CORDELE GAS SYSTEM, CITY OF",108,108,0,0,0,0,0,0,18,6,,,132,2936,0,0,0,0,0,0,300,124,,,1,1
2005,2022-01-11,GA,2860,"COVINGTON MUNICIPAL GAS SYSTEM, CITY OF",0,0,0,0,145,39,21,11,26,61,,,303,0,0,0,1749,1836,1575,755,805,1685,,,1,1
2005,2022-01-11,GA,2928,"CUTHBERT GAS SYSTEM, CITY OF",0,0,0,0,0,24,0,0,5,0,,,29,0,0,0,0,548,0,0,1,-3,,,1,1
2005,2022-01-11,GA,3090,DALTON WATER LIGHT & SINKING FUND COMMISSION,0,0,0,0,79,91,9,2,35,24,,,240,1745,0,0,0,0,0,0,3705,2839,,,1,1
2005,2022-01-11,GA,3160,"DAWSON GAS DEPT, CITY OF",0,0,0,0,23,0,2,3,0,0,,,28,0,0,0,440,5,210,161,238,109,,,1,1
2005,2022-01-11,GA,3188,DECATUR COUNTY INDUSTRIAL AIRPARK,0,0,0,0,0,5,0,3,0,0,,,8,0,0,0,0,24,0,2,4,0,,,1,1
2005,2022-01-11,GA,3460,"DOERUN, CITY OF",0,0,0,0,0,11,0,0,1,1,,,13,0,0,0,0,303,0,15,60,17,,,1,1
2005,2022-01-11,GA,3480,"DONALSONVILLE GAS SYSTEM, CITY OF",0,0,0,0,0,18,0,1,2,1,,,22,0,0,0,0,298,26,41,80,114,,,1,1
2005,2022-01-11,GA,3510,"DOUGLAS GAS DEPT, CITY OF",0,0,0,0,0,0,0,0,0,153,,,153,2114,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,GA,3560,"DUBLIN, CITY OF",229,229,0,0,0,0,0,0,0,0,,,229,3536,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,GA,4200,"EATONTON, CITY OF",113,113,0,0,0,0,0,0,0,8,,,121,2625,0,0,0,0,0,0,0,137,,,1,1
2005,2022-01-11,GA,4250,"EDISON GAS SYSTEM, CITY OF",0,0,0,0,0,10,0,10,0,0,,,20,0,0,0,0,0,0,1,112,180,,,1,1
2005,2022-01-11,GA,4310,ELBERTON NATURAL GAS SYSTEM,80,80,0,0,0,0,10,26,25,28,,,169,3619,0,0,0,0,0,0,801,364,,,1,1
2005,2022-01-11,GA,5210,FITZGERALD WATER LIGHT & BOND COMMISSION,0,0,0,0,2.66,38.58,5.32,2.66,2.66,1.43,,,53.31,0,0,0,155,2248,310,155,155,57,,,1,1
2005,2022-01-11,GA,5400,"FORT GAINES GAS SYSTEM, CITY OF",0,0,0,0,0,8,0,0,0,0,,,8,0,0,0,0,265,5,4,6,4,,,1,1
2005,2022-01-11,GA,5490,"FORT VALLEY GAS DEPARTMENT, CITY OF",0,0,0,0,0,0,0,0,132,11,,,143,0,0,0,0,0,0,0,3879,27,,,1,1
2005,2022-01-11,GA,6600,"GRANTVILLE GAS SYSTEM, CITY OF",0,0,0,0,1,0,0,0,0,19,,,20,0,0,0,0,0,0,0,0,730,,,1,1
2005,2022-01-11,GA,6760,"GREENSBORO MUNICIPAL GAS SYSTEM, CITY OF",0,0,0,0,0,46,17,1,10,13,,,87,0,0,0,0,680,650,320,440,235,,,1,1
2005,2022-01-11,GA,7120,HARTWELL GAS DEPT,106,106,0,0,0,0,0,0,0,15,,,121,2381,0,0,0,0,0,0,0,197,,,1,1
2005,2022-01-11,GA,7175,"HAWKINSVILLE, CITY OF",0,0,0,0,36,3,6,0,15,2,,,62,0,0,0,800,-138,792,78,80,122,,,1,1
2005,2022-01-11,GA,7300,"HOGANSVILLE GAS SYSTEM, CITY OF",0,0,0,0,10,0,0,2,11,18,,,41,0,0,0,195,4,12,52,345,520,,,1,1
2005,2022-01-11,GA,11056,"LAFAYETTE UTILITY APT, CITY OF",0,0,0,0,25,22,3,2,2,3,,,57,0,0,0,1100,850,624,47,233,12,,,1,1
2005,2022-01-11,GA,11080,"LAGRANGE GAS DEPT, CITY OF",0,0,0,0,47.03,0,24,20,58.05,98.52,,,247.6,27,0,0,498,0,108,4205,2960,1239,,,1,1
2005,2022-01-11,GA,11320,"LAWRENCEVILLE, CITY OF",0,0,0,0,38,34,53,115,634,303,,,1177,0,0,0,675,2058,1820,6520,13766,15572,,,1,1
2005,2022-01-11,GA,11832,"LOUISVILLE GAS & WATER, CITY OF",0,0,0,0,9,6,22,0,11,3,,,51,0,0,0,654,411,12,79,138,19,,,1,1
2005,2022-01-11,GA,11896,"LUMPKIN GAS DEPT, CITY OF",0,0,0,0,0,10,0,0,1,0,,,11,0,0,0,0,298,4,11,28,8,,,1,1
2005,2022-01-11,GA,12024,"MADISON GAS SYSTEM, CITY OF",0,0,0,0,0,45,9,4,15,12,,,85,0,0,0,0,614,268,219,342,225,,,1,1
2005,2022-01-11,GA,12078,"MANCHESTER GAS DEPT, CITY OF",0,0,0,0,16,0,0,0,0,43,,,59,0,0,0,0,0,0,0,0,1288,,,1,1
2005,2022-01-11,GA,12324,"MEIGS NATURAL GAS SYSTEM, CITY OF",0,0,0,0,0,8,0,0,0,0,,,8,0,0,0,0,189,79,0,1,0,,,1,1
2005,2022-01-11,GA,12522,"MILLEN NATURAL GAS SYSTEM, CITY OF",0,0,0,0,13,2,8,2,1,0,,,26,0,0,0,100,263,255,355,235,64,,,1,1
2005,2022-01-11,GA,12756,MONTICELLO GAS SYSTEM,0,0,0,0,0,46,7,3,14,14,,,84,0,0,0,0,550,500,230,100,256,,,1,1
2005,2022-01-11,GA,12828,"MOULTRIE GAS DEPT, CITY OF",39,39,0,0,55,0,0,8,1,1,,,104,118,0,0,3900,212,150,126,133,118,,,1,1
2005,2022-01-11,GA,13050,"NASHVILLE, CITY OF",0,0,0,0,0,10,10,10,1,3,,,34,0,0,0,0,318,318,318,32,82,,,1,1
2005,2022-01-11,GA,14070,"OCILLA GAS DEPT, CITY OF",0,0,0,0,0,24,1,0,2,0,,,27,0,0,0,0,450,12,35,19,9,,,1,1
2005,2022-01-11,GA,15203,"PELHAM NATURAL GAS SYSTEM, CITY OF",0,0,0,0,20.888,0,0,3,2,0.112,,,26,0,0,0,175,14,36,105,273,6,,,1,1
2005,2022-01-11,GA,15398,"PERRY GAS SYSTEM, CITY OF",0,0,0,0,23,7,9,10,15,14,,,78,0,0,0,1000,899,362,207,379,231,,,1,1
2005,2022-01-11,GA,16020,"QUITMAN GAS DEPT, CITY OF",0,0,0,0,0,32,0,1,0,0,,,33,0,0,0,0,1134,0,0,30,11,,,1,1
2005,2022-01-11,GA,17350,"RICHLAND GAS DEPT, CITY OF",0,0,0,0,11,0,0,0,0,0,,,11,0,0,0,55,3,15,45,168,32,,,1,1
2005,2022-01-11,GA,17720,"ROYSTON GAS DEPT, CITY OF",22,22,0,0,0,60,10,10,10,10,,,122,520,0,0,0,1000,100,100,100,112,,,1,1
2005,2022-01-11,GA,18288,"SHELLMAN GAS DEPT, TOWN OF",0,0,0,0,0,11,0,0,0,0,,,11,0,0,0,0,180,8,17,21,6,,,1,1
2005,2022-01-11,GA,18376,"SOCIAL CIRCLE GAS DEPT, CITY OF",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,GA,18564,"SPARTA NATURAL GAS SYSTEM, CITY OF",42,42,0,0,0,0,0,0,0,0,,,42,789,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,GA,18628,"STATESBORO GAS DEPT, CITY OF",0,0,0,0,46,22,3,2,19,41,,,133,0,0,0,1460,1425,320,210,96,148,,,1,1
2005,2022-01-11,GA,18696,"SUGAR HILL NATURAL GAS SYSTEM, CITY OF",0,0,0,0,0,0,0,0,47,107,,,154,0,0,0,0,0,0,0,5497,3527,,,1,1
2005,2022-01-11,GA,18712,"SUMMERVILLE GAS SYSTEM, CITY OF",216,216,0,0,0,0,0,0,0,14,,,230,4275,0,0,1600,0,0,0,0,358,,,1,1
2005,2022-01-11,GA,18792,"SYLVANIA GAS SYSTEMS, CITY OF",0,0,0,0,33,15,3,0,1,0,,,52,0,0,0,696,594,118,87,105,24,,,1,1
2005,2022-01-11,GA,18796,CITY OF SYLVESTER,0,0,0,0,0,30.962,0,0,8,0,,,38.962,0,0,0,0,278,43,155,110,463,,,1,1
2005,2022-01-11,GA,19020,"TALBOTTON, TOWN OF",0,0,0,0,2,0,0,9,0,0,,,11,0,0,0,0,0,0,222,2,1,,,1,1
2005,2022-01-11,GA,19040,"TALLAPOOSA GAS DEPT, CITY OF",6,6,0,10,4,8,0,0,0,6,,,34,624,0,0,0,0,0,311,8,194,,,1,1
2005,2022-01-11,GA,19380,"THOMASVILLE WATER & LIGHT DEPT, CITY OF",0,0,0,0,130,0,0,11,10,4,,,155,4895,0,0,0,0,0,250,120,100,,,1,1
2005,2022-01-11,GA,19390,"THOMSON GAS SYSTEM, CITY OF",0,0,0,0,56,7,6,9,9,6,,,93,0,0,0,1200,500,500,700,300,206,,,1,1
2005,2022-01-11,GA,19450,"TIFTON, CITY OF",0,0,0,0,6,87,12,6,6,4,,,121,0,0,0,222,3226,445,222,222,135,,,1,1
2005,2022-01-11,GA,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",136,136,0,0,0,0,0,0,78,114,,,328,6361,0,0,0,0,0,0,622,1018,,,1,1
2005,2022-01-11,GA,19690,"TRION, CITY OF",0,0,0,0,30,12,1,18,35,10,,,106,0,0,0,541,367,83,195,359,336,,,1,1
2005,2022-01-11,GA,20020,"UNADILLA GAS SYSTEM, CITY OF",0,0,0,0,0,16,0,2,6,0,,,24,0,0,0,0,268,0,128,186,18,,,1,1
2005,2022-01-11,GA,20140,"UNION POINT MUNICIPAL GAS SYSTEM, CITY OF",0,0,0,0,0,43,0,10,15,8.27,,,76.27,0,0,0,0,1000,200,100,200,179,,,1,1
2005,2022-01-11,GA,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),73,73,5,28,167,268,167,201,178,127,,,1214,1726,0,1,3808,13100,15409,15472,11926,7372,,,1,1
2005,2022-01-11,GA,21250,"VIENNA NATURAL GAS SYSTEM, CITY OF",0,0,0,0,0,17,3,0,3,1,,,24,0,0,0,0,237,330,207,32,19,,,1,1
2005,2022-01-11,GA,22154,WARNER ROBINS GAS SYSTEM,0,0,0,0,66,68,57,12,87,15,,,305,0,0,0,5533,3548,2447,948,1284,340,,,1,1
2005,2022-01-11,GA,22229,MONROE WATER LIGHT & GAS COMMISSION,146.3,146.3,0,0,0,0,0,0,0,0,,,146.3,4725,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,GA,22308,"WAYNESBORO NATURAL GAS SYSTEM, CITY OF",46.25,46.25,0,0,0,0,0,0,0,3.75,,,50,1555,0,0,0,0,0,0,0,61,,,1,1
2005,2022-01-11,GA,22427,WEST POINT GAS SYSTEM,22,22,0,0,0,0,0,0,0,6,,,28,1232,0,0,0,0,0,0,0,14,,,1,1
2005,2022-01-11,GA,22707,"WINDER NATURAL GAS SYSTEM, CITY OF",104,104,0,0,0,0,0,0,36,33,,,173,2585,0,0,0,0,0,0,1344,1090,,,1,1
2005,2022-01-11,GA,22847,"WOODLAND GAS DEPT, CITY OF",0,0,0,0,0,0,0,0,0,8,,,8,0,0,0,0,0,0,0,0,88,,,1,1
2005,2022-01-11,HI,6243,HAWAII GAS,6,6,63,25,47,131,79,68,116,74,,,609,229,4049,1601,3172,5656,6164,7542,6159,1770,,,1,1
2005,2022-01-11,IA,315,ALLERTON GAS CO,0,0,0,0,0,6,0,0,0,0,,,6,0,0,0,0,284,41,0,6,0,,,1,1
2005,2022-01-11,IA,860,"FAIRBANK, CITY OF",0,0,0,0,0,0,0,0,8,1,,,9,0,0,0,0,0,0,0,444,26,,,1,1
2005,2022-01-11,IA,986,HARTLEY MUNICIPAL UTILITIES,0,0,0,10,0,0,0,0,0,4,,,14,0,0,693,0,0,0,0,51,20,,,1,1
2005,2022-01-11,IA,1232,BEDFORD NATURAL GAS SYSTEM,0,0,0,0,0,28,0,0,0,0,,,28,0,0,0,0,600,100,40,50,25,,,1,1
2005,2022-01-11,IA,1536,"BLOOMFIELD MUNICIPAL GAS, CITY OF",0,0,0,0,0,0.322,30.251,2.439,3.216,0.79,,,37.018,0,0,0,0,32,899,32,116,66,,,1,1
2005,2022-01-11,IA,1752,BRIGHTON MUNICIPAL GAS SYSTEM,0,0,0,0,0,10,0,0,0,0,,,10,0,0,0,0,273,55,11,11,1,,,1,1
2005,2022-01-11,IA,1792,BROOKLYN MUNICIPAL GAS CO,0,0,0,0,0,9,0,0,1,0,,,10,0,0,0,0,339,108,77,80,42,,,1,1
2005,2022-01-11,IA,2124,CASCADE MUNICIPAL UTIL,16,16,0,0,0,0,0,0,0,2,,,18,769,0,0,0,0,0,0,17,88,,,1,1
2005,2022-01-11,IA,2164,CEDAR FALLS MUNICIPAL UTILITY,0,0,0,0,5,26.36,7.78,64.12,65.89,22.48,,,191.63,0,0,0,90,866,642,3140,4873,1170,,,1,1
2005,2022-01-11,IA,2480,CLEARFIELD MUNICIPAL GAS SYSTEM,0,0,0,0,0,10,0,0,0,0,,,10,0,0,0,0,158,0,0,0,0,,,1,1
2005,2022-01-11,IA,2768,COON RAPIDS MUNICIPAL UTILITIES,0,0,0,0,7.5,4,1.5,2,3,1,,,19,0,0,0,540,60,40,31,0,4,,,1,1
2005,2022-01-11,IA,2796,CORNING MUNICIPAL UTILITIES,0,0,0,0,0,28,0,0,0,3,,,31,0,0,0,0,902,0,0,34,21,,,1,1
2005,2022-01-11,IA,4440,EMMETSBURG MUNICIPAL UTILITIES,6,6,0,0,13,12,5,1,10,4,,,51,0,0,0,60,580,312,72,594,62,,,1,1
2005,2022-01-11,IA,6470,GRAETTINGER MUNICIPAL GAS SYSTEM,0,0,0,0,0,7,0,0,1,2,,,10,0,0,0,0,314,10,60,26,21,,,1,1
2005,2022-01-11,IA,6950,GUTHRIE CENTER MUNICIPAL UTILITIES,0,0,0,0,12,0,0,2,1,0,,,15,201,0,0,523,30,25,24,10,16,,,1,1
2005,2022-01-11,IA,7080,HARLAN MUNICIPAL UTILITIES,34,34,0,0,0,0,0,0,0,3,,,37,2293,0,0,0,0,0,0,0,89,,,1,1
2005,2022-01-11,IA,7165,"HAWARDEN GAS DEPT, CITY OF",0,0,0,0,0,0,0,0,0,26,,,26,0,0,0,0,0,0,0,0,1204,,,1,1
2005,2022-01-11,IA,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,1539,1539,39,11,214,807,296,257,1009,477,,,4649,154523,27,10,826,6290,1858,2392,12731,35106,,,1,1
2005,2022-01-11,IA,11119,LAKE PARK MUNICIPAL UTILITIES,5,5,0,0,0,0,0,0,0,5,,,10,437,0,0,0,0,0,12,64,50,,,1,1
2005,2022-01-11,IA,11184,LAMONI MUNICIPAL UTILITIES,0,0,0,0,0,0,0,0,0,24,,,24,0,0,0,0,0,0,0,0,880,,,1,1
2005,2022-01-11,IA,11384,LENOX MUNICIPAL GAS SYSTEM,0,0,0,0,0,30,0,0,0,0,,,30,0,0,0,0,515,0,0,0,0,,,1,1
2005,2022-01-11,IA,11529,LINEVILLE NATURAL GAS SYSTEM,0,0,0,0,0,6,1,0,0,0,,,7,0,0,0,0,156,7,10,10,8,,,1,1
2005,2022-01-11,IA,11760,LORIMOR MUNICIPAL GAS SYSTEM,0,0,0,0,0,0,8,0,0,0,,,8,0,0,0,0,0,182,2,27,2,,,1,1
2005,2022-01-11,IA,12090,MANILLA MUNICIPAL GAS DEPT,0,0,0,0,0,5,0,1,0,0,,,6,0,0,0,0,370,12,10,0,6,,,1,1
2005,2022-01-11,IA,12102,MANNING NATURAL GAS DEPT,0,0,0,0,0,13,2,3,8,1,,,27,0,0,0,0,560,52,48,259,20,,,1,1
2005,2022-01-11,IA,12732,MONTEZUMA NATURAL GAS DEPT,0,0,0,0,0,10,2,1,0,3,,,16,0,0,0,0,337,185,147,145,29,,,1,1
2005,2022-01-11,IA,12794,MORNING SUN MUNICIPAL GAS SYSTEM,0,0,0,0,0,5,0,0,2,1,,,8,0,0,0,0,228,18,12,150,14,,,1,1
