Calendar Year,Portal_Year,State Abbreviation,Operator ID,Operator Business Name,Pre 1940 or Unknown ,1940-1949,1950-1959 ,1960-1969,1970-1979,1980-1989,1990-1999,2000-2009,2010-2019,2020-2029,Total By Decade Miles,Trans pre 1940 Offshore Miles,Trans pre 1940 Onshore Miles,Trans Unknown by Dec Offshore Miles,Trans Unknown by Dec Onshore Miles,State Abbreviation
2005,2022-01-11,FL,6030,GAINESVILLE REGIONAL UTIL GAS DEPT,0,0,0,0,0,0,0,0,,,0,0,0,0,0,FL
2005,2022-01-11,FL,11104,"LAKELAND, CITY OF (EX. LAKELAND UTILITIES, CITY OF",0,0,0,0,1,0,9,0,,,10,0,0,0,0,FL
2005,2022-01-11,FL,14200,OKALOOSA COUNTY GAS DISTRICT,0,0,54,57,0,0,8,20,,,139,0,0,0,0,FL
2005,2022-01-11,FL,15348,PEOPLES GAS SYSTEM INC,0,0,0,0,0,41,39,25,,,105,0,0,0,0,FL
2005,2022-01-11,FL,18516,SOUTHERN NATURAL GAS CO,0,0,44,37.626,0,1.678,85,0,,,168.304,0,0,0,0,FL
2005,2022-01-11,FL,26039,FLORIDA POWER & LIGHT CO,0,0,0,0,0,39,23,0,,,62,0,0,0,0,FL
2005,2022-01-11,FL,31439,HARDEE POWER PARTNERS LTD,0,0,0,0,0,0,10,0,,,10,0,0,0,0,FL
2005,2022-01-11,FL,31565,"GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",0,0,0,0,0,0,0,643.32,,,643.32,0,0,0,0,FL
2005,2022-01-11,FL,31716,TAMPA ELECTIC CO - POLK POWER,0,0,0,0,0,0,0,1,,,1,0,0,0,0,FL
2005,2022-01-11,FL,31728,"GULF SOUTH PIPELINE COMPANY, LLC",13,11,54,23,57,0,0,4,,,162,0,13,0,0,FL
2005,2022-01-11,FL,31782,BAYSIDE POWER STATION,0,0,0,0,0,0,0,2,,,2,0,0,0,0,FL
2005,2022-01-11,FL,31892,DUKE ENERGY - DEBARY COMBUSTION TURBINE,0,0,0,0,0,0,3,0,,,3,0,0,0,0,FL
2005,2022-01-11,FL,31893,DUKE ENERGY - INTERCESSION CITY COMBUSTION TURBINE STATION,0,0,0,0,0,0,0.25,0,,,0.25,0,0,0,0,FL
2005,2022-01-11,FL,31894,KISSIMMEE UTILITY AUTHORITY,0,0,0,0,0,0,6,1,,,7,0,0,0,0,FL
2005,2022-01-11,FL,31895,CERTAINTEED  SAINT-GOBAIN,0,0,0,0,0,0,0,8,,,8,0,0,0,0,FL
2005,2022-01-11,FL,32182,"FLORIDA ROCK INDUSTRIES, INC.",0,0,0,0,0,0,0,6,,,6,0,0,0,0,FL
2005,2022-01-11,GA,792,ATLANTA GAS LIGHT CO,325,0,33,143,42,237,143,111,,,1034,0,19,0,306,GA
2005,2022-01-11,GA,2644,"COMMERCE GAS SYSTEM, CITY OF",0,0,0,0,0,0,0,0,,,0,0,0,0,0,GA
2005,2022-01-11,GA,3090,DALTON WATER LIGHT & SINKING FUND COMMISSION,0,0,29,0,0,0,0,0,,,29,0,0,0,0,GA
2005,2022-01-11,GA,4070,"EAST TENNESSEE NATURAL GAS, LLC (SPECTRA ENERGY PARTNERS, LP)",0,0,0,0,0,0.01,0,27.01,,,27.02,0,0,0,0,GA
2005,2022-01-11,GA,4310,ELBERTON NATURAL GAS SYSTEM,0,0,0,0,12,0,0,0,,,12,0,0,0,0,GA
2005,2022-01-11,GA,11080,"LAGRANGE GAS DEPT, CITY OF",0,0,35,0,0,0,0,0,,,35,0,0,0,0,GA
2005,2022-01-11,GA,18516,SOUTHERN NATURAL GAS CO,23.349,29,826.241,663.646,196.028,174,118.143,59,,,2089.407,0,23.349,0,0,GA
2005,2022-01-11,GA,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",0,0,32,0,0,0,0,46,,,78,0,0,0,0,GA
2005,2022-01-11,GA,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,1,26,216,311,22,28,84,40,,,728,0,0,0,1,GA
2005,2022-01-11,GA,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),0,0,30,30,18,2,1,0,,,81,0,0,0,0,GA
2005,2022-01-11,GA,22154,WARNER ROBINS GAS SYSTEM,0,0,0,0,0,0,25,0,,,25,0,0,0,0,GA
2005,2022-01-11,GA,31368,SMARR ENERGY FACILITY,0,0,0,0,0,0,1,0,,,1,0,0,0,0,GA
2005,2022-01-11,GA,31724,SOUTHERN COMPANY PIPELINES,0,0,0,0,0,0,16,8,,,24,0,0,0,0,GA
2005,2022-01-11,GA,31747,TENASKA GEORGIA PARTNERS LP,0,0,0,0,0,0,0,1,,,1,0,0,0,0,GA
2005,2022-01-11,GA,31768,SANTEE COOPER - RAINEY GENERATING STATION,0,0,0,0,0,0,0,0,,,0,0,0,0,0,GA
2005,2022-01-11,GA,31846,"CAROLINA GAS TRANSMISSION, LLC",0,0,0,0,0,0,0,15,,,15,0,0,0,0,GA
2005,2022-01-11,GA,31849,OGLETHORPE POWER CORPORATION,0,0,0,0,0,0,0,5,,,5,0,0,0,0,GA
2005,2022-01-11,GA,32126,"AMERESCO PINE BLUFF, LLC",0,0,0,0,0,0,0,3,,,3,0,0,0,0,GA
2005,2022-01-11,HI,6243,HAWAII GAS,0,0,0,0,22,0,0,0,,,22,0,0,0,0,HI
2005,2022-01-11,IA,405,ANR PIPELINE CO,0,201,142,224,6,1,21,5,,,600,0,0,0,0,IA
2005,2022-01-11,IA,860,"FAIRBANK, CITY OF",0,0,0,0,0,0,9,0,,,9,0,0,0,0,IA
2005,2022-01-11,IA,1232,BEDFORD NATURAL GAS SYSTEM,0,0,0,17,0,0,0,0,,,17,0,0,0,0,IA
2005,2022-01-11,IA,1752,BRIGHTON MUNICIPAL GAS SYSTEM,0,0,0,14,0,0,0,0,,,14,0,0,0,0,IA
2005,2022-01-11,IA,2480,CLEARFIELD MUNICIPAL GAS SYSTEM,0,0,0,7,0,0,0,0,,,7,0,0,0,0,IA
2005,2022-01-11,IA,2796,CORNING MUNICIPAL UTILITIES,0,0,0,10,0,0,0,0,,,10,0,0,0,0,IA
2005,2022-01-11,IA,4440,EMMETSBURG MUNICIPAL UTILITIES,0,0,0,0,0,0,3.31,0,,,3.31,0,0,0,0,IA
2005,2022-01-11,IA,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,0,0,14,179,0,6,40,20,,,259,0,0,0,0,IA
2005,2022-01-11,IA,11384,LENOX MUNICIPAL GAS SYSTEM,0,0,0,20,0,0,0,0,,,20,0,0,0,0,IA
2005,2022-01-11,IA,12102,MANNING NATURAL GAS DEPT,0,0,0,0,0,0,10,0,,,10,0,0,0,0,IA
2005,2022-01-11,IA,12732,MONTEZUMA NATURAL GAS DEPT,0,0,0,17,1,0,1,0,,,19,0,0,0,0,IA
2005,2022-01-11,IA,12794,MORNING SUN MUNICIPAL GAS SYSTEM,0,0,0,3,0,0,0,0,,,3,0,0,0,0,IA
2005,2022-01-11,IA,12823,MOULTON MUNICIPAL GAS SYSTEM,0,0,0,0,5,0,0,0,,,5,0,0,0,0,IA
2005,2022-01-11,IA,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),0,262,83,189,49,218,13,3,,,817,0,0,0,0,IA
2005,2022-01-11,IA,13750,NORTHERN NATURAL GAS CO,465,237,1299,1974,103,90,114,15,,,4297,0,457,0,8,IA
2005,2022-01-11,IA,13769,NORTHERN BORDER PIPELINE COMPANY,0,0,0,0,0,50,390,0,,,440,0,0,0,0,IA
2005,2022-01-11,IA,15359,BLACK HILLS ENERGY,0,0,0,31,18,0,22,0,,,71,0,0,0,0,IA
2005,2022-01-11,IA,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),0,13,12,0,0,0,0,16,,,41,0,0,0,0,IA
2005,2022-01-11,IA,22280,WAYLAND MUNICIPAL GAS CO,0,0,0,10,0,0,0,0,,,10,0,0,0,0,IA
2005,2022-01-11,IA,22357,WELLMAN MUNICIPAL GAS SYSTEM,0,0,0,7,0,0,0,0,,,7,0,0,0,0,IA
2005,2022-01-11,IA,22610,"MAGELLAN PIPELINE COMPANY, LP",0,0,0,6.273,0,0,0,0,,,6.273,0,0,0,0,IA
2005,2022-01-11,IA,30515,WINFIELD MUNICIPAL GAS,0,0,0,6,0,0,0,0,,,6,0,0,0,0,IA
2005,2022-01-11,IA,30750,MIDAMERICAN ENERGY COMPANY,48,30,69,75,25,15,129,17,,,408,0,48,0,0,IA
2005,2022-01-11,IA,31199,ALLIANCE PIPELINE L.P.,0,0,0,0,0,189,0,0,,,189,0,0,0,0,IA
2005,2022-01-11,IA,31416,CITY OF WALL LAKE,0,0,0,0,0,0,12,0,,,12,0,0,0,0,IA
2005,2022-01-11,IA,31571,CONSUMERS ENERGY,0,0,0,0,0,0,0,12.3,,,12.3,0,0,0,0,IA
2005,2022-01-11,IA,31584,CENTRAL IOWA POWER COOPERATIVE,0,0,0,0,0,0,0,4,,,4,0,0,0,0,IA
2005,2022-01-11,IA,31618,ENTERPRISE PRODUCTS OPERATING LLC,0,0,0,0,0,0,1,0,,,1,0,0,0,0,IA
2005,2022-01-11,IA,31662,ARCHER DANIELS MIDLAND CO,0,0,0,0,0,0,1,0,,,1,0,0,0,0,IA
2005,2022-01-11,ID,8160,INTERMOUNTAIN GAS CO,0,0,64,122,47,8,61,16,,,318,0,0,0,0,ID
2005,2022-01-11,ID,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,0,0,0,0,0,1,6,1,,,8,0,0,0,0,ID
2005,2022-01-11,ID,13845,NORTHWEST PIPELINE LLC,5.97,0,424.33,102.98,8.11,177.07,218.27,34.79,,,971.52,0,0,0,5.97,ID
2005,2022-01-11,ID,15014,GAS TRANSMISSION NORTHWEST LLC,0,0,0,107,10,46,51,19,,,233,0,0,0,0,ID
2005,2022-01-11,ID,31442,DOUGLAS PIPELINE CO,0,0,0,0,0,0,0,2,,,2,0,0,0,0,ID
2005,2022-01-11,IL,405,ANR PIPELINE CO,0,241,115,202,35,19,13,8,,,633,0,0,0,0,IL
2005,2022-01-11,IL,2200,AMERENCILCO,10.3,4.3,8.3,77,42.1,23.9,30.6,0.4,,,196.9,0,10.3,0,0,IL
2005,2022-01-11,IL,2204,AMERENCIPS,0,0,0,219,40,2,12,0,,,273,0,0,0,0,IL
2005,2022-01-11,IL,6640,"GRAYVILLE GAS DEPT, CITY OF",0,0,7,7,0,0,0,0,,,14,0,0,0,0,IL
2005,2022-01-11,IL,8035,"ENABLE ILLINOIS INTRASTATE TRANSMISSION, LLC",0,63,0,0,0,2,8,0,,,73,0,0,0,0,IL
2005,2022-01-11,IL,8040,AMERENIP,5,22,105,362,121,9,128,8,,,760,0,5,0,0,IL
2005,2022-01-11,IL,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,0,0,25,41,0,7,25,8,,,106,0,0,0,0,IL
2005,2022-01-11,IL,12498,MIDWESTERN GAS TRANSMISSION CO,0,0,0,152,0,0,0,0,,,152,0,0,0,0,IL
2005,2022-01-11,IL,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",0,59,25,132,16,39,4,0,,,275,0,0,0,0,IL
2005,2022-01-11,IL,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),5,273,868,806,211,71,58,81,,,2373,0,5,0,0,IL
2005,2022-01-11,IL,13660,NORTH SHORE GAS CO,0,0,0,33,13,7,40,3,,,96,0,0,0,0,IL
2005,2022-01-11,IL,13710,NORTHERN ILLINOIS GAS CO,0,44.5,196.2,646.3,198.3,38.4,57.6,9.4,,,1190.7,0,0,0,0,IL
2005,2022-01-11,IL,13769,NORTHERN BORDER PIPELINE COMPANY,0,0,0,0,0,0,150,35,,,185,0,0,0,0,IL
2005,2022-01-11,IL,15105,PANHANDLE EASTERN PIPELINE CO,388.179,242.654,213.75,350.102,31.803,11.611,9.918,6.929,,,1254.946,0,385.297,0,2.882,IL
2005,2022-01-11,IL,15329,PEOPLES GAS LIGHT & COKE CO,1,0,2,186,165,78,6,5,,,443,0,0,0,1,IL
2005,2022-01-11,IL,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",0,99.77,0.83,2.77,1.57,3.67,10.57,0.91,,,120.09,0,0,0,0,IL
2005,2022-01-11,IL,19270,"TEXAS GAS TRANSMISSION, LLC",0.118,0.002,22.615,26.037,4.564,0.638,0.004,0,,,53.978,0,0,0,0.118,IL
2005,2022-01-11,IL,19730,TRUNKLINE GAS CO,2.675,0,6.505,495.875,16.839,28.538,1.288,1.953,,,553.673,0,0,0,2.675,IL
2005,2022-01-11,IL,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),0,0,8,0,0,0,0,0,,,8,0,0,0,0,IL
2005,2022-01-11,IL,20263,UNIVERSITY OF ILLINOIS - LATERAL,0,0,0,0,0,19,0,3,,,22,0,0,0,0,IL
2005,2022-01-11,IL,30750,MIDAMERICAN ENERGY COMPANY,0,0,7,43,7,2,10,0,,,69,0,0,0,0,IL
2005,2022-01-11,IL,31199,ALLIANCE PIPELINE L.P.,0,0,0,0,0,0,85,38,,,123,0,0,0,0,IL
2005,2022-01-11,IL,31356,"VECTOR PIPELINE, L.P.",0,0,0,0,0,0,0,35,,,35,0,0,0,0,IL
2005,2022-01-11,IL,31712,"GUARDIAN PIPELINE, LLC",0,0,0,0,0,0,0,92,,,92,0,0,0,0,IL
2005,2022-01-11,IL,31746,MISSOURI INTERSTATE GAS LLC,0,0,0,0,0,0,0,1,,,1,0,0,0,0,IL
2005,2022-01-11,IL,31755,"NOBLE MIDSTREAM SERVICES, LLC",0,0,0,0,0,0,13,1,,,14,0,0,0,0,IL
2005,2022-01-11,IL,31760,AQUILA SERVICES INC,0,0,0,0,0,0,0,5.836,,,5.836,0,0,0,0,IL
2005,2022-01-11,IL,31814,"UTILITY SAFETY AND DESIGN, INC.",0,0,0,0,0,0,0,9.86,,,9.86,0,0,0,0,IL
2005,2022-01-11,IL,31988,GALLAGHER DRILLING INC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,IL
2005,2022-01-11,IL,31999,"SHELBY COUNTY ENERGY CENTER, LLC",0,0,0,0,0,0,0,1.921,,,1.921,0,0,0,0,IL
2005,2022-01-11,IL,32210,"DYNEGY KENDALL ENERGY, LLC",0,0,0,0,0,0,0,1.8,,,1.8,0,0,0,0,IL
2005,2022-01-11,IN,405,ANR PIPELINE CO,0,37,307,348,171,30,82,1,,,976,0,0,0,0,IN
2005,2022-01-11,IN,993,CROSSROADS PIPELINE COMPANY,0,0,140,0,0,0,0,0,,,140,0,0,0,0,IN
2005,2022-01-11,IN,2392,CITIZENS GAS & COKE UTILITY,0,0,35,172,0,20,3,0,,,230,0,0,0,0,IN
2005,2022-01-11,IN,8070,INDIANA GAS CO INC,136,5,28,165,68,77,59,0,,,538,0,17,0,119,IN
2005,2022-01-11,IN,11288,SYCAMORE GAS COMPANY,0,0,0,3,0,1,0,0,,,4,0,0,0,0,IN
2005,2022-01-11,IN,12498,MIDWESTERN GAS TRANSMISSION CO,0,0,0,106,0,0,0,13,,,119,0,0,0,0,IN
2005,2022-01-11,IN,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),0,0,0,0,0,0,4,0,,,4,0,0,0,0,IN
2005,2022-01-11,IN,13730,NORTHERN INDIANA PUBLIC SERVICE CO,2,0,174,257,104,60,32,18,,,647,0,2,0,0,IN
2005,2022-01-11,IN,14180,OHIO VALLEY GAS CORP,0,0,0,39,0,0,9,9,,,57,0,0,0,0,IN
2005,2022-01-11,IN,15105,PANHANDLE EASTERN PIPELINE CO,172.298,155.663,238.887,259.651,4.699,21.827,9.246,4.315,,,866.586,0,171.853,0,0.445,IN
2005,2022-01-11,IN,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,0,0,36,45,20,16,17,0,,,134,0,0,0,0,IN
2005,2022-01-11,IN,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",0,182.68,0.04,0.77,4.08,6.8,59.07,0.86,,,254.3,0,0,0,0,IN
2005,2022-01-11,IN,19270,"TEXAS GAS TRANSMISSION, LLC",68.144,47.156,163.57,163.27,39.351,205.487,9.087,30.704,,,726.769,0,66.779,0,1.365,IN
2005,2022-01-11,IN,19730,TRUNKLINE GAS CO,0,0,0,219.189,23.824,0.209,0.305,0.539,,,244.066,0,0,0,0,IN
2005,2022-01-11,IN,20044,LINDE,0,2,4,5,0,0,3,0,,,14,0,0,0,0,IN
2005,2022-01-11,IN,30022,"MIDWEST GAS STORAGE, INC.",0,0,0,0,0,0,14,0,,,14,0,0,0,0,IN
2005,2022-01-11,IN,30029,BREITBURN OPERATING L.P.,0,0,0,0,0,0,0,0,,,0,0,0,0,0,IN
2005,2022-01-11,IN,31110,NATIONAL SERV ALL,0,0,0,0,0,0,2.8,0,,,2.8,0,0,0,0,IN
2005,2022-01-11,IN,31356,"VECTOR PIPELINE, L.P.",0,0,0,0,0,0,0,68,,,68,0,0,0,0,IN
2005,2022-01-11,IN,31784,OHIO VALLEY HUB LLC,0,0,0,0,0,0,0,9,,,9,0,0,0,0,IN
2005,2022-01-11,IN,31936,WORTHINGTON GENERATION,0,0,0,0,0,0,0,1.3,,,1.3,0,0,0,0,IN
2005,2022-01-11,IN,32063,"TORO ENERGY OF INDIANA, LLC",0,0,0,0,0,0,0,8,,,8,0,0,0,0,IN
2005,2022-01-11,KS,405,ANR PIPELINE CO,0,351,146,250,10,30,54,0,,,841,0,0,0,0,KS
2005,2022-01-11,KS,469,ANADARKO PRODUCTION CO,67,0,31,6,0,0,19,15,,,138,0,15,0,52,KS
2005,2022-01-11,KS,602,"ENABLE GAS TRANSMISSION, LLC",4,12,7,2,6,1,1,0,,,33,0,4,0,0,KS
2005,2022-01-11,KS,977,"LAKIN, CITY OF",0,0,0,0,0,1,0,0,,,1,0,0,0,0,KS
2005,2022-01-11,KS,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",860,244,543,103,0,22,1,2,,,1775,0,0,0,860,KS
2005,2022-01-11,KS,2256,"CHANUTE, CITY OF",0,0,0,0,0,0,0,0.32,,,0.32,0,0,0,0,KS
2005,2022-01-11,KS,2564,COLORADO INTERSTATE GAS CO,0,48,28,23,16,0,2,225,,,342,0,0,0,0,KS
2005,2022-01-11,KS,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,0,0,6,0,0,1.25,2,3,,,12.25,0,0,0,0,KS
2005,2022-01-11,KS,10029,KANSAS INDUSTRIAL ENERGY SUPPPLY CO,0,0,0,0,16,0,0,0,,,16,0,0,0,0,KS
2005,2022-01-11,KS,10035,"KPC PIPELINE, LLC",349,456,0,204,0,5,0,0,,,1014,0,349,0,0,KS
2005,2022-01-11,KS,12479,MIDWEST ENERGY INC,18,0,0,38,0,0,3,0,,,59,0,18,0,0,KS
2005,2022-01-11,KS,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),72,259,92,143,95,0,8,0,,,669,0,72,0,0,KS
2005,2022-01-11,KS,13750,NORTHERN NATURAL GAS CO,363,345,773,353,170,48,89,6,,,2147,0,322,0,41,KS
2005,2022-01-11,KS,15105,PANHANDLE EASTERN PIPELINE CO,538.628,327.747,205.531,506.125,9.983,13.842,9.801,19.832,,,1631.489,0,511.713,0,26.915,KS
2005,2022-01-11,KS,22610,"MAGELLAN PIPELINE COMPANY, LP",0,0,0,2.344,0,0,0,0,,,2.344,0,0,0,0,KS
2005,2022-01-11,KS,30059,"MIDWEST GRAIN PIPELINE, INC.",0,0,0,0,0,20,0,0,,,20,0,0,0,0,KS
2005,2022-01-11,KS,30629,"ONEOK FIELD SERVICES COMPANY, L.L.C.",2,0,70,130,37,21,47,0,,,307,0,2,0,0,KS
2005,2022-01-11,KS,31130,DCP MIDSTREAM,0,54,0,0,63,65,0,30,,,212,0,0,0,0,KS
2005,2022-01-11,KS,31159,"KANSAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",276,168,352,127,154,162,172,176,,,1587,0,276,0,0,KS
2005,2022-01-11,KS,31164,"PIONEER NATURAL RESOURCES, USA, INC.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,KS
2005,2022-01-11,KS,31181,"AGC FLAT GLASS NORTH AMERICA, INC",0,0,0,0,0,0,6.5,0,,,6.5,0,0,0,0,KS
2005,2022-01-11,KS,31263,CMF OF KANSAS LLC,0,0,0,0,0,0,1,0,,,1,0,0,0,0,KS
2005,2022-01-11,KS,31264,AQUILA NETWORKS,58,0,74,58,9,5,51,25,,,280,0,58,0,0,KS
2005,2022-01-11,KS,31392,SUNFLOWER ELECTRIC POWER CORP,0,0,0,0,12.405,5.347,0,0,,,17.752,0,0,0,0,KS
2005,2022-01-11,KS,31426,BBT ONSHORE PIPELINES LLC,0,0,0,0,0,0,5,0,,,5,0,0,0,0,KS
2005,2022-01-11,KS,31490,LUMEN ENERGY CORP,0,0,0,2.25,0,0,0,0,,,2.25,0,0,0,0,KS
2005,2022-01-11,KS,31618,ENTERPRISE PRODUCTS OPERATING LLC,0,0,0,52,0,0,0,1,,,53,0,0,0,0,KS
2005,2022-01-11,KS,31630,BP AMERICA PRODUCTION,0,0,0,0,0,0,5.5,0,,,5.5,0,0,0,0,KS
2005,2022-01-11,KS,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",517,498,843,590,267,200,249,83,,,3247,0,514,0,3,KS
2005,2022-01-11,KS,31730,"WGP-KHC, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,KS
2005,2022-01-11,KS,31852,REGENCY FIELD SERVICES LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,KS
2005,2022-01-11,KS,31855,KANSAS CITY POWER & LIGHT,0,0,0,0,0,0,0,3,,,3,0,0,0,0,KS
2005,2022-01-11,KS,31909,"AMERICAN ENERGIES PIPELINE,  LLC",0,0,0,0,5,0,0,0,,,5,0,0,0,0,KS
2005,2022-01-11,KS,31911,"AMERICAN ENERGIES GAS SERVICE,  LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,KS
2005,2022-01-11,KS,31974,CLAUSEN-KOCH APC,0,0,0,0,0,0,0,3,,,3,0,0,0,0,KS
2005,2022-01-11,KS,32109,"ONEOK NGL PIPELINE, LLC",0,0,0,0,2,0,0,0,,,2,0,0,0,0,KS
2005,2022-01-11,KS,32166,"SEMGAS, L.P.",0,0,0,0,0,0,0,3.37,,,3.37,0,0,0,0,KS
2005,2022-01-11,KY,250,ALERT OIL & GAS CO INC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,KY
2005,2022-01-11,KY,405,ANR PIPELINE CO,0,0,116,115,43,0,4,0,,,278,0,0,0,0,KY
2005,2022-01-11,KY,878,"JEFFERSON GAS, LLC",0,0,0,29,0,0,0,0,,,29,0,0,0,0,KY
2005,2022-01-11,KY,2585,COLUMBIA GAS OF KENTUCKY INC,0,0,0,0.458,4.152,31.757,0.854,0,,,37.221,0,0,0,0,KY
2005,2022-01-11,KY,2616,"COLUMBIA GAS TRANSMISSION, LLC",69,96,146,173,68,83,41,13,,,689,0,69,0,0,KY
2005,2022-01-11,KY,2620,"COLUMBIA GULF TRANSMISSION, LLC",0,0,313,287,107,0,1,8,,,716,0,0,0,0,KY
2005,2022-01-11,KY,3260,DELTA NATURAL GAS CO INC,0,0,0,72,54,98,124,61,,,409,0,0,0,0,KY
2005,2022-01-11,KY,8070,INDIANA GAS CO INC,0,0,11,0,0,0,0,15,,,26,0,0,0,0,KY
2005,2022-01-11,KY,10031,K L C ENTERPRISES,0,0,0,0,0,0,0,0,,,0,0,0,0,0,KY
2005,2022-01-11,KY,10170,KENTUCKY - WEST VIRGINIA GAS CO,0,0,25.9,11.8,11.9,34.1,22.3,14.7,,,120.7,0,0,0,0,KY
2005,2022-01-11,KY,11525,LINDSEY & ELLIOTT,0,0,0,0,0,0,0,0,,,0,0,0,0,0,KY
2005,2022-01-11,KY,11824,LOUISVILLE GAS & ELECTRIC CO,0,0.12,93.83,76.91,69.49,64.77,56.74,18.32,,,380.18,0,0,0,0,KY
2005,2022-01-11,KY,12127,MARATHON ASHLAND PIPE LINE LLC,0,0,0,0,0.02,0,0,0,,,0.02,0,0,0,0,KY
2005,2022-01-11,KY,12498,MIDWESTERN GAS TRANSMISSION CO,0,0,0,94,0,0,0,0,,,94,0,0,0,0,KY
2005,2022-01-11,KY,14356,"ORBIT GAS TRANSMISSION, INC.",0,0,0,0,1,1,6,0,,,8,0,0,0,0,KY
2005,2022-01-11,KY,18388,SOMERSET GAS SERVICE,0,0,0,0,35,85,1,0,,,121,0,0,0,0,KY
2005,2022-01-11,KY,19160,TENNESSEE GAS PIPELINE COMPANY,0,331,831,271,78,72,25,3,,,1611,0,0,0,0,KY
2005,2022-01-11,KY,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",0,0,433.92,224.08,3.94,19.74,7.41,3.27,,,692.36,0,0,0,0,KY
2005,2022-01-11,KY,19270,"TEXAS GAS TRANSMISSION, LLC",5.995,224.407,319.505,436.35,186.742,81.737,51.824,26.91,,,1333.47,0,0.082,0,5.913,KY
2005,2022-01-11,KY,19730,TRUNKLINE GAS CO,0.012,0,2.231,100.632,0.03,0,0.08,0.128,,,103.113,0,0,0,0.012,KY
2005,2022-01-11,KY,20110,DUKE ENERGY KENTUCKY,0,0,16,32,11,15,3,3,,,80,0,0,0,0,KY
2005,2022-01-11,KY,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),0,0,0,0,1,1,1,0,,,3,0,0,0,0,KY
2005,2022-01-11,KY,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),15,0,28,70,100,5,38,1,,,257,0,15,0,0,KY
2005,2022-01-11,KY,30029,BREITBURN OPERATING L.P.,0,0,0,0,0,0,0,0,,,0,0,0,0,0,KY
2005,2022-01-11,KY,30054,KENTUCKY UTILITIES CO,0,0,0,0,0,0,11,0,,,11,0,0,0,0,KY
2005,2022-01-11,KY,30772,"NATURAL GAS OF KENTUCKY, INC.",0,0,0,0,0,0,18,6,,,24,0,0,0,0,KY
2005,2022-01-11,KY,30910,K O TRANSMISSION COMPANY,0,23,19,6,0,3,1,0,,,52,0,0,0,0,KY
2005,2022-01-11,KY,30941,WESTLAKE PVC CORPORATION,0,0,0,0,0,0,4,0,,,4,0,0,0,0,KY
2005,2022-01-11,KY,30944,"MONUMENT CHEMICAL KENTUCKY, LLC",0,0,64,0,0,0,0,0,,,64,0,0,0,0,KY
2005,2022-01-11,KY,31246,"CHESAPEAKE APPALACHIA, L.L.C.",0,0,0,0,8,1,4,0,,,13,0,0,0,0,KY
2005,2022-01-11,KY,31540,APACHE GAS TRANSMISSION,0,0,0,0,0,20,1,0,,,21,0,0,0,0,KY
2005,2022-01-11,KY,31604,EQUITRANS MIDSTREAM CORPORATION,0,0,0,5,0,0,0,0,,,5,0,0,0,0,KY
2005,2022-01-11,KY,31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC",0,0,0,0,14,0,21,0,,,35,0,0,0,0,KY
2005,2022-01-11,KY,31772,ENERGY MANAGEMENT & SVCS CO,0,0,0,0,0,0,0,9.2,,,9.2,0,0,0,0,KY
2005,2022-01-11,KY,31813,LOUISVILLE FIRE BRICK WORKS INC,1,0,0,0,0,0,0,0,,,1,0,0,0,1,KY
2005,2022-01-11,KY,31912,INTERSTATE NATURAL GAS COMPANY,1,0,0,0,0,0,0,0,,,1,0,1,0,0,KY
2005,2022-01-11,KY,32064,"WMRE OF KENTUCKY, LLC",0,0,0,0,0,0,5,0,,,5,0,0,0,0,KY
